INITCAP,ACTCAP,WL_CAP,TERM,num_gradute,num_admited,Crse,Subj,CRN
500,497,0,Fall,119,692,6035,CS,39081
550,567,17,Fall,103,313,6035,CS,39081
600,620,20,Fall,182,654,6035,CS,39081
750,717,0,Fall,112,400,6035,CS,39081
850,862,12,Fall,135,251,6035,CS,39081
999,1015,16,Fall,138,264,6035,CS,39081
300,290,0,Fall,192,504,6035,CS,39081
350,353,3,Fall,130,486,6035,CS,39081
450,444,0,Fall,171,602,6035,CS,39081
500,477,0,Fall,141,281,6035,CS,39081
550,566,16,Fall,170,584,6035,CS,39081
600,587,0,Fall,152,522,6035,CS,39081
750,731,0,Fall,147,388,6035,CS,39081
850,857,7,Fall,198,311,6035,CS,39081
999,968,0,Fall,168,683,6035,CS,39081
300,268,0,Fall,161,406,6035,CS,39081
350,333,0,Fall,131,528,6035,CS,39081
450,414,0,Fall,147,479,6035,CS,39081
500,492,0,Fall,118,255,6035,CS,39081
550,535,0,Fall,188,552,6035,CS,39081
600,610,10,Fall,196,289,6035,CS,39081
750,768,18,Fall,171,671,6035,CS,39081
850,832,0,Fall,176,291,6035,CS,39081
999,987,0,Fall,102,677,6035,CS,39081
300,306,6,Fall,138,394,6035,CS,39081
350,370,20,Fall,149,458,6035,CS,39081
450,467,17,Fall,165,386,6035,CS,39081
500,490,0,Fall,148,461,6035,CS,39081
550,529,0,Fall,131,291,6035,CS,39081
600,615,15,Fall,185,530,6035,CS,39081
750,736,0,Fall,104,683,6035,CS,39081
850,849,0,Fall,138,664,6035,CS,39081
999,1001,2,Fall,139,686,6035,CS,39081
300,307,7,Fall,145,362,6035,CS,39081
350,317,0,Fall,162,697,6035,CS,39081
450,444,0,Fall,190,652,6035,CS,39081
500,465,0,Fall,182,251,6035,CS,39081
550,530,0,Fall,146,277,6035,CS,39081
600,615,15,Fall,194,685,6035,CS,39081
750,731,0,Fall,196,410,6035,CS,39081
850,811,0,Fall,161,590,6035,CS,39081
999,963,0,Fall,151,395,6035,CS,39081
300,291,0,Fall,105,387,6035,CS,39081
350,338,0,Fall,112,335,6035,CS,39081
450,468,18,Fall,198,363,6035,CS,39081
500,488,0,Fall,160,293,6035,CS,39081
550,534,0,Fall,169,478,6035,CS,39081
600,603,3,Fall,165,652,6035,CS,39081
750,760,10,Fall,159,290,6035,CS,39081
850,819,0,Fall,121,576,6035,CS,39081
999,992,0,Fall,182,648,6035,CS,39081
300,276,0,Fall,109,296,6035,CS,39081
350,357,7,Fall,158,464,6035,CS,39081
450,415,0,Fall,106,578,6035,CS,39081
500,488,0,Fall,105,327,6035,CS,39081
550,568,18,Fall,108,579,6035,CS,39081
600,564,0,Fall,137,415,6035,CS,39081
750,764,14,Fall,193,376,6035,CS,39081
850,813,0,Fall,158,440,6035,CS,39081
999,1008,9,Fall,116,436,6035,CS,39081
300,296,0,Fall,172,624,6035,CS,39081
350,363,13,Fall,141,524,6035,CS,39081
450,442,0,Fall,150,433,6035,CS,39081
500,489,0,Fall,191,656,6035,CS,39081
550,547,0,Fall,126,385,6035,CS,39081
600,586,0,Fall,145,341,6035,CS,39081
750,761,11,Fall,156,377,6035,CS,39081
850,849,0,Fall,198,551,6035,CS,39081
999,965,0,Fall,169,599,6035,CS,39081
300,264,0,Fall,167,560,6035,CS,39081
350,338,0,Fall,111,283,6035,CS,39081
450,428,0,Fall,182,510,6035,CS,39081
500,502,2,Fall,145,498,6035,CS,39081
550,555,5,Fall,173,515,6035,CS,39081
600,604,4,Fall,158,259,6035,CS,39081
750,729,0,Fall,109,416,6035,CS,39081
850,856,6,Fall,194,259,6035,CS,39081
999,982,0,Fall,137,373,6035,CS,39081
300,315,15,Fall,118,659,6035,CS,39081
350,353,3,Fall,196,671,6035,CS,39081
450,411,0,Fall,186,592,6035,CS,39081
500,480,0,Fall,120,528,6035,CS,39081
550,536,0,Fall,180,374,6035,CS,39081
600,601,1,Fall,190,479,6035,CS,39081
750,744,0,Fall,117,475,6035,CS,39081
850,857,7,Fall,184,410,6035,CS,39081
999,1010,11,Fall,143,606,6035,CS,39081
300,300,0,Fall,127,647,6035,CS,39081
350,367,17,Fall,184,401,6035,CS,39081
450,417,0,Fall,140,258,6035,CS,39081
500,496,0,Fall,148,608,6035,CS,39081
550,537,0,Fall,188,472,6035,CS,39081
600,579,0,Fall,125,296,6035,CS,39081
750,713,0,Fall,195,255,6035,CS,39081
850,823,0,Fall,115,679,6035,CS,39081
999,960,0,Fall,136,288,6035,CS,39081
300,289,0,Fall,124,350,6035,CS,39081
350,321,0,Fall,131,454,6035,CS,39081
450,456,6,Fall,170,555,6035,CS,39081
500,500,0,Fall,129,629,6035,CS,39081
550,562,12,Fall,124,255,6035,CS,39081
600,619,19,Fall,166,289,6035,CS,39081
750,730,0,Fall,199,274,6035,CS,39081
850,837,0,Fall,121,657,6035,CS,39081
999,1017,18,Fall,129,361,6035,CS,39081
300,293,0,Fall,192,680,6035,CS,39081
350,347,0,Fall,149,535,6035,CS,39081
450,451,1,Fall,146,692,6035,CS,39081
500,481,0,Fall,140,671,6035,CS,39081
550,515,0,Fall,187,661,6035,CS,39081
600,593,0,Fall,152,645,6035,CS,39081
750,768,18,Fall,125,392,6035,CS,39081
850,864,14,Fall,114,263,6035,CS,39081
999,999,0,Fall,152,317,6035,CS,39081
300,311,11,Fall,194,584,6035,CS,39081
350,322,0,Fall,109,630,6035,CS,39081
450,421,0,Fall,173,455,6035,CS,39081
500,484,0,Fall,195,369,6035,CS,39081
550,543,0,Fall,135,530,6035,CS,39081
600,580,0,Fall,132,282,6035,CS,39081
750,748,0,Fall,125,443,6035,CS,39081
850,855,5,Fall,174,279,6035,CS,39081
999,969,0,Fall,174,498,6035,CS,39081
300,281,0,Fall,149,473,6035,CS,39081
350,313,0,Fall,139,679,6035,CS,39081
450,438,0,Fall,123,322,6035,CS,39081
500,517,17,Fall,112,684,6035,CS,39081
550,531,0,Fall,149,572,6035,CS,39081
600,582,0,Fall,196,266,6035,CS,39081
750,744,0,Fall,113,354,6035,CS,39081
850,851,1,Fall,183,380,6035,CS,39081
999,965,0,Fall,137,461,6035,CS,39081
300,305,5,Fall,128,695,6035,CS,39081
350,345,0,Fall,176,416,6035,CS,39081
450,420,0,Fall,142,629,6035,CS,39081
500,487,0,Fall,146,635,6035,CS,39081
550,541,0,Fall,189,464,6035,CS,39081
600,586,0,Fall,135,633,6035,CS,39081
750,723,0,Fall,188,671,6035,CS,39081
850,847,0,Fall,131,664,6035,CS,39081
999,973,0,Fall,178,638,6035,CS,39081
300,278,0,Fall,169,414,6035,CS,39081
350,356,6,Fall,121,352,6035,CS,39081
450,428,0,Fall,130,304,6035,CS,39081
500,463,0,Fall,128,604,6035,CS,39081
550,553,3,Fall,126,688,6035,CS,39081
600,619,19,Fall,154,405,6035,CS,39081
750,754,4,Fall,157,654,6035,CS,39081
850,833,0,Fall,152,362,6035,CS,39081
999,974,0,Fall,127,398,6035,CS,39081
300,265,0,Fall,107,674,6035,CS,39081
350,361,11,Fall,196,504,6035,CS,39081
450,470,20,Fall,113,475,6035,CS,39081
500,473,0,Fall,118,566,6035,CS,39081
550,519,0,Fall,138,409,6035,CS,39081
600,581,0,Fall,192,415,6035,CS,39081
750,762,12,Fall,190,609,6035,CS,39081
850,815,0,Fall,180,545,6035,CS,39081
999,1015,16,Fall,165,675,6035,CS,39081
300,272,0,Fall,106,671,6035,CS,39081
350,355,5,Fall,180,503,6035,CS,39081
450,426,0,Fall,102,497,6035,CS,39081
500,504,4,Fall,140,272,6035,CS,39081
550,530,0,Fall,147,563,6035,CS,39081
600,583,0,Fall,164,444,6035,CS,39081
750,713,0,Fall,141,382,6035,CS,39081
850,821,0,Fall,166,699,6035,CS,39081
999,1017,18,Fall,128,697,6035,CS,39081
300,268,0,Fall,164,303,6035,CS,39081
350,330,0,Fall,100,697,6035,CS,39081
450,460,10,Fall,152,412,6035,CS,39081
500,483,0,Fall,186,260,6035,CS,39081
550,555,5,Fall,152,659,6035,CS,39081
600,603,3,Fall,158,377,6035,CS,39081
750,741,0,Fall,114,293,6035,CS,39081
850,817,0,Fall,156,369,6035,CS,39081
999,1014,15,Fall,110,422,6035,CS,39081
300,274,0,Fall,193,554,6035,CS,39081
350,323,0,Fall,164,452,6035,CS,39081
450,430,0,Fall,146,565,6035,CS,39081
500,481,0,Fall,197,510,6035,CS,39081
550,545,0,Fall,182,332,6035,CS,39081
600,612,12,Fall,132,598,6035,CS,39081
750,715,0,Fall,164,355,6035,CS,39081
850,833,0,Fall,177,349,6035,CS,39081
999,987,0,Fall,163,668,6035,CS,39081
300,306,6,Fall,181,289,6035,CS,39081
350,351,1,Fall,116,270,6035,CS,39081
450,457,7,Fall,193,577,6035,CS,39081
500,465,0,Fall,183,658,6035,CS,39081
550,542,0,Fall,198,465,6035,CS,39081
600,619,19,Fall,191,319,6035,CS,39081
750,764,14,Fall,155,555,6035,CS,39081
850,857,7,Fall,104,428,6035,CS,39081
999,995,0,Fall,165,577,6035,CS,39081
300,267,0,Fall,110,255,6035,CS,39081
350,353,3,Fall,139,320,6035,CS,39081
450,415,0,Fall,183,366,6035,CS,39081
500,465,0,Fall,146,312,6035,CS,39081
550,525,0,Fall,125,313,6035,CS,39081
600,588,0,Fall,136,392,6035,CS,39081
750,734,0,Fall,165,605,6035,CS,39081
850,864,14,Fall,132,469,6035,CS,39081
999,1009,10,Fall,156,510,6035,CS,39081
300,306,6,Fall,116,437,6035,CS,39081
350,351,1,Fall,177,602,6035,CS,39081
450,466,16,Fall,166,645,6035,CS,39081
500,486,0,Fall,120,465,6035,CS,39081
550,522,0,Fall,136,653,6035,CS,39081
600,606,6,Fall,121,594,6035,CS,39081
750,726,0,Fall,179,590,6035,CS,39081
850,844,0,Fall,192,485,6035,CS,39081
999,978,0,Fall,163,678,6035,CS,39081
300,296,0,Fall,139,607,6035,CS,39081
350,367,17,Fall,175,402,6035,CS,39081
450,418,0,Fall,159,669,6035,CS,39081
500,490,0,Fall,163,565,6035,CS,39081
550,557,7,Fall,177,479,6035,CS,39081
600,612,12,Fall,155,503,6035,CS,39081
750,767,17,Fall,173,368,6035,CS,39081
850,820,0,Fall,143,617,6035,CS,39081
999,1014,15,Fall,105,448,6035,CS,39081
300,299,0,Fall,151,274,6035,CS,39081
350,322,0,Fall,116,351,6035,CS,39081
450,414,0,Fall,116,651,6035,CS,39081
500,504,4,Fall,142,456,6035,CS,39081
550,561,11,Fall,154,553,6035,CS,39081
600,619,19,Fall,173,351,6035,CS,39081
750,770,20,Fall,128,355,6035,CS,39081
850,812,0,Fall,120,310,6035,CS,39081
999,1011,12,Fall,168,335,6035,CS,39081
300,308,8,Fall,181,313,6035,CS,39081
350,353,3,Fall,167,321,6035,CS,39081
450,443,0,Fall,146,373,6035,CS,39081
500,511,11,Fall,178,258,6035,CS,39081
550,530,0,Fall,146,376,6035,CS,39081
600,564,0,Fall,167,617,6035,CS,39081
750,726,0,Fall,172,276,6035,CS,39081
850,851,1,Fall,111,428,6035,CS,39081
999,976,0,Fall,170,648,6035,CS,39081
300,264,0,Fall,108,311,6035,CS,39081
350,321,0,Fall,159,436,6035,CS,39081
450,420,0,Fall,185,629,6035,CS,39081
500,478,0,Fall,104,392,6035,CS,39081
550,534,0,Fall,177,478,6035,CS,39081
600,561,0,Fall,137,647,6035,CS,39081
750,754,4,Fall,186,644,6035,CS,39081
850,862,12,Fall,122,583,6035,CS,39081
999,988,0,Fall,115,632,6035,CS,39081
300,295,0,Fall,192,689,6035,CS,39081
350,326,0,Fall,160,578,6035,CS,39081
450,425,0,Fall,178,252,6035,CS,39081
500,499,0,Fall,123,563,6035,CS,39081
550,560,10,Fall,188,274,6035,CS,39081
600,601,1,Fall,110,671,6035,CS,39081
750,714,0,Fall,187,336,6035,CS,39081
850,821,0,Fall,172,276,6035,CS,39081
999,985,0,Fall,121,509,6035,CS,39081
300,267,0,Fall,119,539,6035,CS,39081
350,338,0,Fall,146,530,6035,CS,39081
450,438,0,Fall,160,281,6035,CS,39081
500,520,20,Fall,162,461,6035,CS,39081
550,542,0,Fall,108,679,6035,CS,39081
600,586,0,Fall,142,508,6035,CS,39081
750,755,5,Fall,166,571,6035,CS,39081
850,855,5,Fall,138,656,6035,CS,39081
999,964,0,Fall,136,577,6035,CS,39081
300,280,0,Fall,179,510,6035,CS,39081
350,361,11,Fall,133,254,6035,CS,39081
450,419,0,Fall,196,670,6035,CS,39081
500,472,0,Fall,111,384,6035,CS,39081
550,522,0,Fall,107,512,6035,CS,39081
600,598,0,Fall,164,349,6035,CS,39081
750,711,0,Fall,188,666,6035,CS,39081
850,843,0,Fall,158,437,6035,CS,39081
999,1007,8,Fall,144,316,6035,CS,39081
300,282,0,Fall,161,313,6035,CS,39081
350,345,0,Fall,198,460,6035,CS,39081
450,432,0,Fall,138,312,6035,CS,39081
500,519,19,Fall,115,278,6035,CS,39081
550,564,14,Fall,196,390,6035,CS,39081
600,571,0,Fall,198,674,6035,CS,39081
750,719,0,Fall,119,393,6035,CS,39081
850,820,0,Fall,103,467,6035,CS,39081
999,1017,18,Fall,148,565,6035,CS,39081
300,320,20,Fall,158,614,6035,CS,39081
350,327,0,Fall,177,634,6035,CS,39081
450,461,11,Fall,180,281,6035,CS,39081
500,469,0,Fall,113,523,6035,CS,39081
550,546,0,Fall,187,453,6035,CS,39081
600,569,0,Fall,132,260,6035,CS,39081
750,730,0,Fall,138,378,6035,CS,39081
850,863,13,Fall,147,371,6035,CS,39081
999,970,0,Fall,189,388,6035,CS,39081
300,313,13,Fall,140,573,6035,CS,39081
350,339,0,Fall,136,358,6035,CS,39081
450,423,0,Fall,109,661,6035,CS,39081
500,489,0,Fall,165,393,6035,CS,39081
550,556,6,Fall,117,660,6035,CS,39081
600,608,8,Fall,179,524,6035,CS,39081
750,753,3,Fall,140,671,6035,CS,39081
850,845,0,Fall,137,643,6035,CS,39081
999,975,0,Fall,181,488,6035,CS,39081
300,302,2,Fall,153,519,6035,CS,39081
350,317,0,Fall,141,598,6035,CS,39081
450,431,0,Fall,111,627,6035,CS,39081
500,497,0,Fall,124,662,6035,CS,39081
550,510,0,Fall,111,397,6035,CS,39081
600,590,0,Fall,114,342,6035,CS,39081
750,754,4,Fall,100,496,6035,CS,39081
850,822,0,Fall,156,381,6035,CS,39081
999,967,0,Fall,128,440,6035,CS,39081
300,292,0,Fall,100,691,6035,CS,39081
350,368,18,Fall,178,287,6035,CS,39081
450,460,10,Fall,137,673,6035,CS,39081
500,476,0,Fall,127,694,6035,CS,39081
550,551,1,Fall,177,651,6035,CS,39081
600,595,0,Fall,159,642,6035,CS,39081
750,734,0,Fall,146,686,6035,CS,39081
850,843,0,Fall,186,654,6035,CS,39081
999,966,0,Fall,197,391,6035,CS,39081
300,272,0,Fall,158,656,6035,CS,39081
350,335,0,Fall,157,532,6035,CS,39081
450,439,0,Fall,153,494,6035,CS,39081
500,473,0,Fall,166,313,6035,CS,39081
550,541,0,Fall,144,424,6035,CS,39081
600,612,12,Fall,195,312,6035,CS,39081
750,764,14,Fall,152,291,6035,CS,39081
850,856,6,Fall,193,353,6035,CS,39081
999,1002,3,Fall,145,515,6035,CS,39081
300,309,9,Fall,132,481,6035,CS,39081
350,351,1,Fall,124,376,6035,CS,39081
450,427,0,Fall,108,518,6035,CS,39081
500,491,0,Fall,168,569,6035,CS,39081
550,559,9,Fall,195,434,6035,CS,39081
600,583,0,Fall,140,346,6035,CS,39081
750,759,9,Fall,169,625,6035,CS,39081
850,848,0,Fall,174,617,6035,CS,39081
999,1008,9,Fall,116,346,6035,CS,39081
300,291,0,Fall,185,417,6035,CS,39081
350,369,19,Fall,161,451,6035,CS,39081
450,458,8,Fall,184,468,6035,CS,39081
500,502,2,Fall,136,379,6035,CS,39081
550,566,16,Fall,169,606,6035,CS,39081
600,570,0,Fall,170,692,6035,CS,39081
750,742,0,Fall,173,433,6035,CS,39081
850,817,0,Fall,138,612,6035,CS,39081
999,1012,13,Fall,111,689,6035,CS,39081
300,311,11,Fall,125,327,6035,CS,39081
350,361,11,Fall,155,261,6035,CS,39081
450,423,0,Fall,159,259,6035,CS,39081
500,505,5,Fall,193,569,6035,CS,39081
550,558,8,Fall,145,518,6035,CS,39081
600,591,0,Fall,141,538,6035,CS,39081
750,763,13,Fall,158,582,6035,CS,39081
850,839,0,Fall,162,379,6035,CS,39081
999,968,0,Fall,197,661,6035,CS,39081
300,317,17,Fall,119,437,6035,CS,39081
350,355,5,Fall,122,648,6035,CS,39081
450,461,11,Fall,150,560,6035,CS,39081
500,463,0,Fall,198,458,6035,CS,39081
550,546,0,Fall,198,396,6035,CS,39081
600,579,0,Fall,175,511,6035,CS,39081
750,721,0,Fall,190,438,6035,CS,39081
850,869,19,Fall,139,365,6035,CS,39081
999,997,0,Fall,126,535,6035,CS,39081
300,269,0,Fall,103,544,6035,CS,39081
350,329,0,Fall,149,375,6035,CS,39081
450,441,0,Fall,152,555,6035,CS,39081
500,484,0,Fall,103,259,6035,CS,39081
550,511,0,Fall,122,464,6035,CS,39081
600,581,0,Fall,145,283,6035,CS,39081
750,755,5,Fall,181,448,6035,CS,39081
850,821,0,Fall,115,355,6035,CS,39081
999,1004,5,Fall,194,337,6035,CS,39081
300,316,16,Fall,166,556,6035,CS,39081
350,330,0,Fall,157,443,6035,CS,39081
450,410,0,Fall,116,627,6035,CS,39081
500,477,0,Fall,197,611,6035,CS,39081
550,556,6,Fall,136,265,6035,CS,39081
600,573,0,Fall,175,437,6035,CS,39081
750,746,0,Fall,159,515,6035,CS,39081
850,857,7,Fall,175,425,6035,CS,39081
999,1016,17,Fall,170,563,6035,CS,39081
300,263,0,Fall,119,412,6035,CS,39081
350,340,0,Fall,131,583,6035,CS,39081
450,436,0,Fall,143,289,6035,CS,39081
500,466,0,Fall,167,257,6035,CS,39081
550,570,20,Fall,129,451,6035,CS,39081
600,606,6,Fall,143,524,6035,CS,39081
750,735,0,Fall,132,332,6035,CS,39081
850,859,9,Fall,118,379,6035,CS,39081
999,1017,18,Fall,133,540,6035,CS,39081
300,285,0,Fall,102,499,6035,CS,39081
350,329,0,Fall,171,346,6035,CS,39081
450,412,0,Fall,116,698,6035,CS,39081
500,501,1,Fall,147,626,6035,CS,39081
550,523,0,Fall,163,348,6035,CS,39081
600,613,13,Fall,175,577,6035,CS,39081
750,710,0,Fall,108,622,6035,CS,39081
850,824,0,Fall,153,500,6035,CS,39081
999,1008,9,Fall,108,269,6035,CS,39081
300,301,1,Fall,126,293,6035,CS,39081
350,333,0,Fall,162,477,6035,CS,39081
450,433,0,Fall,179,342,6035,CS,39081
500,519,19,Fall,192,279,6035,CS,39081
550,550,0,Fall,122,646,6035,CS,39081
600,575,0,Fall,116,377,6035,CS,39081
750,763,13,Fall,130,645,6035,CS,39081
850,857,7,Fall,139,269,6035,CS,39081
999,998,0,Fall,178,337,6035,CS,39081
300,274,0,Fall,153,590,6035,CS,39081
350,322,0,Fall,172,485,6035,CS,39081
450,464,14,Fall,127,557,6035,CS,39081
500,491,0,Fall,149,370,6035,CS,39081
550,522,0,Fall,116,464,6035,CS,39081
600,568,0,Fall,137,562,6035,CS,39081
750,768,18,Fall,102,399,6035,CS,39081
850,829,0,Fall,151,301,6035,CS,39081
999,993,0,Fall,184,343,6035,CS,39081
300,269,0,Fall,101,316,6035,CS,39081
350,344,0,Fall,126,431,6035,CS,39081
450,426,0,Fall,112,398,6035,CS,39081
500,477,0,Fall,160,389,6035,CS,39081
550,554,4,Fall,187,560,6035,CS,39081
600,580,0,Fall,153,526,6035,CS,39081
750,719,0,Fall,157,414,6035,CS,39081
850,830,0,Fall,174,586,6035,CS,39081
999,983,0,Fall,165,398,6035,CS,39081
300,300,0,Fall,115,263,6035,CS,39081
350,353,3,Fall,148,591,6035,CS,39081
450,469,19,Fall,184,520,6035,CS,39081
500,497,0,Fall,126,447,6035,CS,39081
550,524,0,Fall,159,321,6035,CS,39081
600,567,0,Fall,145,609,6035,CS,39081
750,755,5,Fall,154,372,6035,CS,39081
850,815,0,Fall,135,504,6035,CS,39081
999,981,0,Fall,164,699,6035,CS,39081
300,270,0,Fall,188,464,6035,CS,39081
350,336,0,Fall,136,575,6035,CS,39081
450,440,0,Fall,127,681,6035,CS,39081
500,510,10,Fall,165,493,6035,CS,39081
550,521,0,Fall,167,508,6035,CS,39081
600,575,0,Fall,100,653,6035,CS,39081
750,710,0,Fall,174,439,6035,CS,39081
850,837,0,Fall,118,285,6035,CS,39081
999,1009,10,Fall,129,634,6035,CS,39081
300,304,4,Fall,162,377,6035,CS,39081
350,350,0,Fall,149,255,6035,CS,39081
450,468,18,Fall,136,525,6035,CS,39081
500,475,0,Fall,186,361,6035,CS,39081
550,530,0,Fall,133,250,6035,CS,39081
600,599,0,Fall,179,610,6035,CS,39081
750,731,0,Fall,184,609,6035,CS,39081
850,860,10,Fall,111,533,6035,CS,39081
999,1018,19,Fall,144,340,6035,CS,39081
300,264,0,Fall,132,300,6035,CS,39081
350,334,0,Fall,117,321,6035,CS,39081
450,413,0,Fall,122,261,6035,CS,39081
500,496,0,Fall,151,270,6035,CS,39081
550,513,0,Fall,138,281,6035,CS,39081
600,611,11,Fall,124,299,6035,CS,39081
750,741,0,Fall,108,320,6035,CS,39081
850,834,0,Fall,120,295,6035,CS,39081
999,961,0,Fall,143,457,6035,CS,39081
300,315,15,Fall,198,413,6035,CS,39081
350,366,16,Fall,127,343,6035,CS,39081
450,425,0,Fall,146,483,6035,CS,39081
500,465,0,Fall,124,537,6035,CS,39081
550,569,19,Fall,101,465,6035,CS,39081
600,588,0,Fall,188,413,6035,CS,39081
750,720,0,Fall,113,433,6035,CS,39081
850,811,0,Fall,172,533,6035,CS,39081
999,987,0,Fall,196,298,6035,CS,39081
300,298,0,Fall,102,311,6035,CS,39081
350,310,0,Fall,183,385,6035,CS,39081
450,426,0,Fall,135,265,6035,CS,39081
500,513,13,Fall,163,436,6035,CS,39081
550,551,1,Fall,105,360,6035,CS,39081
600,620,20,Fall,123,335,6035,CS,39081
750,717,0,Fall,177,629,6035,CS,39081
850,835,0,Fall,159,272,6035,CS,39081
999,1007,8,Fall,104,548,6035,CS,39081
300,281,0,Fall,106,313,6035,CS,39081
350,340,0,Fall,109,319,6035,CS,39081
450,468,18,Fall,123,406,6035,CS,39081
500,510,10,Fall,122,626,6035,CS,39081
550,541,0,Fall,147,305,6035,CS,39081
600,602,2,Fall,119,549,6035,CS,39081
750,733,0,Fall,120,578,6035,CS,39081
850,858,8,Fall,108,376,6035,CS,39081
999,979,0,Fall,101,590,6035,CS,39081
300,297,0,Fall,127,421,6035,CS,39081
350,370,20,Fall,134,443,6035,CS,39081
450,456,6,Fall,152,431,6035,CS,39081
500,482,0,Fall,194,685,6035,CS,39081
550,552,2,Fall,183,579,6035,CS,39081
600,598,0,Fall,182,667,6035,CS,39081
750,749,0,Fall,191,618,6035,CS,39081
850,833,0,Fall,144,694,6035,CS,39081
999,1018,19,Fall,109,443,6035,CS,39081
300,267,0,Fall,124,568,6035,CS,39081
350,367,17,Fall,189,444,6035,CS,39081
450,434,0,Fall,199,395,6035,CS,39081
500,490,0,Fall,170,360,6035,CS,39081
550,563,13,Fall,145,399,6035,CS,39081
600,589,0,Fall,170,254,6035,CS,39081
750,744,0,Fall,196,498,6035,CS,39081
850,813,0,Fall,165,414,6035,CS,39081
999,983,0,Fall,127,380,6035,CS,39081
300,270,0,Fall,176,515,6035,CS,39081
350,340,0,Fall,155,385,6035,CS,39081
450,442,0,Fall,144,690,6035,CS,39081
500,495,0,Fall,174,270,6035,CS,39081
550,566,16,Fall,139,474,6035,CS,39081
600,567,0,Fall,159,602,6035,CS,39081
750,726,0,Fall,156,354,6035,CS,39081
850,813,0,Fall,146,510,6035,CS,39081
999,970,0,Fall,147,638,6035,CS,39081
300,289,0,Fall,102,279,6035,CS,39081
350,368,18,Fall,164,417,6035,CS,39081
450,432,0,Fall,115,592,6035,CS,39081
500,493,0,Fall,166,673,6035,CS,39081
550,547,0,Fall,102,264,6035,CS,39081
600,599,0,Fall,188,624,6035,CS,39081
750,736,0,Fall,139,475,6035,CS,39081
850,843,0,Fall,166,568,6035,CS,39081
999,963,0,Fall,170,578,6035,CS,39081
300,314,14,Fall,169,439,6035,CS,39081
350,331,0,Fall,161,425,6035,CS,39081
450,429,0,Fall,193,675,6035,CS,39081
500,510,10,Fall,165,252,6035,CS,39081
550,543,0,Fall,176,588,6035,CS,39081
600,600,0,Fall,158,392,6035,CS,39081
750,745,0,Fall,125,504,6035,CS,39081
850,854,4,Fall,197,440,6035,CS,39081
999,982,0,Fall,136,439,6035,CS,39081
300,282,0,Fall,185,482,6035,CS,39081
350,335,0,Fall,197,569,6035,CS,39081
450,467,17,Fall,108,255,6035,CS,39081
500,482,0,Fall,143,364,6035,CS,39081
550,548,0,Fall,198,425,6035,CS,39081
600,560,0,Fall,194,489,6035,CS,39081
750,758,8,Fall,138,403,6035,CS,39081
850,817,0,Fall,137,635,6035,CS,39081
999,1011,12,Fall,158,386,6035,CS,39081
300,284,0,Fall,157,275,6035,CS,39081
350,344,0,Fall,193,435,6035,CS,39081
450,459,9,Fall,138,263,6035,CS,39081
500,490,0,Fall,109,386,6035,CS,39081
550,525,0,Fall,136,262,6035,CS,39081
600,590,0,Fall,187,263,6035,CS,39081
750,731,0,Fall,168,612,6035,CS,39081
850,829,0,Fall,133,644,6035,CS,39081
999,993,0,Fall,104,464,6035,CS,39081
300,292,0,Fall,164,293,6035,CS,39081
350,364,14,Fall,143,416,6035,CS,39081
450,433,0,Fall,114,364,6035,CS,39081
500,513,13,Fall,110,362,6035,CS,39081
550,519,0,Fall,123,384,6035,CS,39081
600,573,0,Fall,132,612,6035,CS,39081
750,758,8,Fall,103,518,6035,CS,39081
850,859,9,Fall,188,689,6035,CS,39081
999,965,0,Fall,109,310,6035,CS,39081
300,294,0,Fall,172,631,6035,CS,39081
350,315,0,Fall,118,465,6035,CS,39081
450,453,3,Fall,103,697,6035,CS,39081
500,476,0,Fall,195,274,6035,CS,39081
550,569,19,Fall,116,646,6035,CS,39081
600,575,0,Fall,167,512,6035,CS,39081
750,722,0,Fall,130,596,6035,CS,39081
850,868,18,Fall,105,572,6035,CS,39081
999,980,0,Fall,131,343,6035,CS,39081
300,263,0,Fall,153,627,6035,CS,39081
350,318,0,Fall,123,649,6035,CS,39081
450,430,0,Fall,141,630,6035,CS,39081
500,482,0,Fall,117,474,6035,CS,39081
550,545,0,Fall,159,635,6035,CS,39081
600,599,0,Fall,142,329,6035,CS,39081
750,743,0,Fall,125,291,6035,CS,39081
850,818,0,Fall,164,294,6035,CS,39081
999,977,0,Fall,122,474,6035,CS,39081
300,281,0,Fall,152,264,6035,CS,39081
350,361,11,Fall,127,574,6035,CS,39081
450,450,0,Fall,111,643,6035,CS,39081
500,466,0,Fall,192,501,6035,CS,39081
550,528,0,Fall,157,686,6035,CS,39081
600,612,12,Fall,159,644,6035,CS,39081
750,732,0,Fall,135,693,6035,CS,39081
850,868,18,Fall,168,304,6035,CS,39081
999,962,0,Fall,118,377,6035,CS,39081
300,270,0,Fall,111,292,6035,CS,39081
350,353,3,Fall,155,546,6035,CS,39081
450,435,0,Fall,131,502,6035,CS,39081
500,480,0,Fall,162,313,6035,CS,39081
550,516,0,Fall,103,523,6035,CS,39081
600,605,5,Fall,169,484,6035,CS,39081
750,726,0,Fall,102,440,6035,CS,39081
850,844,0,Fall,187,694,6035,CS,39081
999,1019,20,Fall,107,470,6035,CS,39081
300,275,0,Fall,174,567,6035,CS,39081
350,359,9,Fall,184,622,6035,CS,39081
450,437,0,Fall,197,497,6035,CS,39081
500,479,0,Fall,154,320,6035,CS,39081
